plume_id,plume_dt,s2_dt,l8_dt,scene_id,s2_path,l8_path,max_diff_seconds
GAO20240416t195330p0000-L,2024-04-16T19:53:30+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t195330p0000-L/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t195330p0000-L/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,81351
GAO20240416t195330p0000-L,2024-04-16T19:53:30+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t195330p0000-L/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t195330p0000-L/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,81351
GAO20240416t195905p0000-A,2024-04-16T19:59:05+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t195905p0000-A/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t195905p0000-A/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,81016
GAO20240416t195905p0000-A,2024-04-16T19:59:05+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t195905p0000-A/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t195905p0000-A/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,81016
GAO20240416t195905p0000-C,2024-04-16T19:59:05+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t195905p0000-C/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t195905p0000-C/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,81016
GAO20240416t195905p0000-C,2024-04-16T19:59:05+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t195905p0000-C/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t195905p0000-C/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,81016
GAO20240416t195905p0000-D,2024-04-16T19:59:05+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t195905p0000-D/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t195905p0000-D/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,81016
GAO20240416t195905p0000-D,2024-04-16T19:59:05+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t195905p0000-D/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t195905p0000-D/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,81016
GAO20240416t195905p0000-E,2024-04-16T19:59:05+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t195905p0000-E/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t195905p0000-E/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,81016
GAO20240416t195905p0000-E,2024-04-16T19:59:05+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t195905p0000-E/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t195905p0000-E/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,81016
GAO20240416t195905p0000-F,2024-04-16T19:59:05+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t195905p0000-F/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t195905p0000-F/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,81016
GAO20240416t195905p0000-F,2024-04-16T19:59:05+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t195905p0000-F/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t195905p0000-F/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,81016
GAO20240416t200615p0000-A,2024-04-16T20:06:15+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t200615p0000-A/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t200615p0000-A/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,80586
GAO20240416t200615p0000-B,2024-04-16T20:06:15+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t200615p0000-B/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t200615p0000-B/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,80586
GAO20240416t200615p0000-C,2024-04-16T20:06:15+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t200615p0000-C/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t200615p0000-C/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,80586
GAO20240416t200615p0000-D,2024-04-16T20:06:15+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t200615p0000-D/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t200615p0000-D/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,80586
GAO20240416t200615p0000-E,2024-04-16T20:06:15+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t200615p0000-E/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t200615p0000-E/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,80586
GAO20240416t200615p0000-F,2024-04-16T20:06:15+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t200615p0000-F/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t200615p0000-F/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,80586
GAO20240416t200615p0000-G,2024-04-16T20:06:15+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t200615p0000-G/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t200615p0000-G/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,80586
GAO20240416t200615p0000-H,2024-04-16T20:06:15+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t200615p0000-H/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t200615p0000-H/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,80586
GAO20240416t200615p0000-I,2024-04-16T20:06:15+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t200615p0000-I/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t200615p0000-I/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,80586
GAO20240416t200615p0000-J,2024-04-16T20:06:15+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t200615p0000-J/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t200615p0000-J/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,80586
GAO20240416t200615p0000-K,2024-04-16T20:06:15+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t200615p0000-K/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t200615p0000-K/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,80586
GAO20240416t200615p0000-L,2024-04-16T20:06:15+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t200615p0000-L/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t200615p0000-L/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,80586
GAO20240416t200615p0000-M,2024-04-16T20:06:15+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t200615p0000-M/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t200615p0000-M/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,80586
GAO20240416t201220p0000-A,2024-04-16T20:12:20+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-16T18:34:01.483595+00:00,LC08_L2SP_042036_20240416_20240423_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t201220p0000-A/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t201220p0000-A/l8_LC08_L2SP_042036_20240416_20240423_02_T1.tif,80221
GAO20240416t201220p0000-A,2024-04-16T20:12:20+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t201220p0000-A/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t201220p0000-A/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,80221
GAO20240416t201220p0000-B,2024-04-16T20:12:20+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-16T18:34:01.483595+00:00,LC08_L2SP_042036_20240416_20240423_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t201220p0000-B/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t201220p0000-B/l8_LC08_L2SP_042036_20240416_20240423_02_T1.tif,80221
GAO20240416t201220p0000-B,2024-04-16T20:12:20+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t201220p0000-B/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t201220p0000-B/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,80221
GAO20240416t201905p0000-A,2024-04-16T20:19:05+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t201905p0000-A/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t201905p0000-A/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,79816
GAO20240416t201905p0000-A,2024-04-16T20:19:05+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t201905p0000-A/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t201905p0000-A/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,79816
GAO20240416t201905p0000-B,2024-04-16T20:19:05+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t201905p0000-B/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t201905p0000-B/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,79816
GAO20240416t201905p0000-B,2024-04-16T20:19:05+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t201905p0000-B/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t201905p0000-B/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,79816
GAO20240416t201905p0000-D,2024-04-16T20:19:05+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t201905p0000-D/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t201905p0000-D/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,79816
GAO20240416t201905p0000-D,2024-04-16T20:19:05+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t201905p0000-D/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t201905p0000-D/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,79816
GAO20240416t201905p0000-E,2024-04-16T20:19:05+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t201905p0000-E/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t201905p0000-E/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,79816
GAO20240416t201905p0000-E,2024-04-16T20:19:05+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t201905p0000-E/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t201905p0000-E/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,79816
GAO20240416t201905p0000-F,2024-04-16T20:19:05+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t201905p0000-F/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t201905p0000-F/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,79816
GAO20240416t201905p0000-F,2024-04-16T20:19:05+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t201905p0000-F/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t201905p0000-F/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,79816
GAO20240416t201905p0000-G,2024-04-16T20:19:05+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t201905p0000-G/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t201905p0000-G/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,79816
GAO20240416t201905p0000-G,2024-04-16T20:19:05+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t201905p0000-G/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t201905p0000-G/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,79816
GAO20240416t201905p0000-H,2024-04-16T20:19:05+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t201905p0000-H/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t201905p0000-H/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,79816
GAO20240416t201905p0000-H,2024-04-16T20:19:05+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t201905p0000-H/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t201905p0000-H/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,79816
GAO20240416t201905p0000-I,2024-04-16T20:19:05+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t201905p0000-I/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t201905p0000-I/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,79816
GAO20240416t201905p0000-I,2024-04-16T20:19:05+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t201905p0000-I/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t201905p0000-I/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,79816
GAO20240416t201905p0000-J,2024-04-16T20:19:05+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t201905p0000-J/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t201905p0000-J/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,79816
GAO20240416t201905p0000-J,2024-04-16T20:19:05+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t201905p0000-J/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t201905p0000-J/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,79816
GAO20240416t202440p0000-A,2024-04-16T20:24:40+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t202440p0000-A/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t202440p0000-A/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,79481
GAO20240416t202440p0000-A,2024-04-16T20:24:40+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t202440p0000-A/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t202440p0000-A/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,79481
GAO20240416t202440p0000-B,2024-04-16T20:24:40+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t202440p0000-B/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t202440p0000-B/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,79481
GAO20240416t202440p0000-B,2024-04-16T20:24:40+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t202440p0000-B/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t202440p0000-B/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,79481
GAO20240416t202440p0000-C,2024-04-16T20:24:40+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t202440p0000-C/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t202440p0000-C/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,79481
GAO20240416t202440p0000-C,2024-04-16T20:24:40+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t202440p0000-C/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t202440p0000-C/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,79481
GAO20240416t202440p0000-D,2024-04-16T20:24:40+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t202440p0000-D/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t202440p0000-D/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,79481
GAO20240416t202440p0000-D,2024-04-16T20:24:40+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t202440p0000-D/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t202440p0000-D/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,79481
GAO20240416t202440p0000-F,2024-04-16T20:24:40+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t202440p0000-F/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t202440p0000-F/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,79481
GAO20240416t202440p0000-F,2024-04-16T20:24:40+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t202440p0000-F/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t202440p0000-F/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,79481
GAO20240416t202440p0000-G,2024-04-16T20:24:40+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t202440p0000-G/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t202440p0000-G/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,79481
GAO20240416t202440p0000-G,2024-04-16T20:24:40+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t202440p0000-G/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t202440p0000-G/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,79481
GAO20240416t203155p0000-A,2024-04-16T20:31:55+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t203155p0000-A/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t203155p0000-A/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,79046
GAO20240416t203155p0000-B,2024-04-16T20:31:55+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t203155p0000-B/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t203155p0000-B/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,79046
GAO20240416t203155p0000-D,2024-04-16T20:31:55+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t203155p0000-D/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t203155p0000-D/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,79046
GAO20240416t203155p0000-E,2024-04-16T20:31:55+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t203155p0000-E/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t203155p0000-E/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,79046
GAO20240416t203155p0000-F,2024-04-16T20:31:55+00:00,2024-04-17T18:29:21.024000+00:00,2024-04-17T18:28:10.039483+00:00,LC09_L2SP_041036_20240417_20240418_02_T1,../carbonmapper_data_s2_l2a/GAO20240416t203155p0000-F/s2_20240417T182921Z.tif,../carbonmapper_data_l89_l2sp/GAO20240416t203155p0000-F/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,79046
